46	-111.37761	-109.36414	-2.58055	-0.51251	-2.76205	-2.36746	-0.37048	-2.56429	-40.47419	-39.70857	-0.97614	 0.86551	 0.96693	 0.13517	 0.04975	-1.02912	 0.58585	 0.49399	 0.06455	-0.05263	
47	-106.38277	-104.45661	-2.55848	-0.41937	-2.74636	-2.34808	-0.27624	-2.54882	-37.93504	-37.16540	-0.96061	 0.87576	 0.91714	 0.11823	 0.04674	 2.16589	-2.56660	 0.47364	 0.06836	-0.06504	
48	-101.13463	-99.30078	-2.51830	-0.32401	-2.71016	-2.31147	-0.18095	-2.51491	-35.28733	-34.51538	-0.93517	 0.88101	 0.85691	 0.10070	 0.04387	 4.19890	-4.55165	 0.44680	 0.07100	-0.07629	
49	-95.70623	-93.96846	-2.46093	-0.22750	-2.65449	-2.25852	-0.08573	-2.46333	-32.57264	-31.80032	-0.90123	 0.88167	 0.78751	 0.08276	 0.04121	 4.91877	-5.21905	 0.41411	 0.07239	-0.08624	
50	-90.16690	-88.52779	-2.38744	-0.13091	-2.58057	-2.19029	 0.00834	-2.39501	-29.82928	-29.05878	-0.86031	 0.87817	 0.71030	 0.06459	 0.03881	 4.82907	-5.07325	 0.37626	 0.07252	-0.09477	
51	-84.58175	-83.04278	-2.29909	-0.03529	-2.48979	-2.10801	 0.10019	-2.31110	-27.09201	-26.32568	-0.81392	 0.87103	 0.62665	 0.04637	 0.03671	 4.39628	-4.58165	 0.33396	 0.07136	-0.10177	
52	-79.01130	-77.57288	-2.19725	 0.05831	-2.38372	-2.01300	 0.18880	-2.21287	-24.39189	-23.63216	-0.76358	 0.86076	 0.53792	 0.02829	 0.03495	 3.87727	-4.00201	 0.28793	 0.06892	-0.10717	
53	-73.51107	-72.17261	-2.08343	 0.14892	-2.26402	-1.90670	 0.27320	-2.10174	-21.75622	-21.00542	-0.71073	 0.84786	 0.44546	 0.01052	 0.03355	 3.38104	-3.44421	 0.23890	 0.06523	-0.11091	
54	-68.27099	-67.02837	-1.96259	 0.23336	-2.13607	-1.79378	 0.35049	-1.98262	-19.27427	-18.53421	-0.65811	 0.83324	 0.35310	-0.00630	 0.03256	 2.95367	-2.95679	 0.18895	 0.06048	-0.11293	
55	-63.05170	-61.90516	-1.82980	 0.31533	-1.99474	-1.66969	 0.42403	-1.85066	-16.83138	-16.10402	-0.60404	 0.81650	 0.25708	-0.02294	 0.03192	 2.57670	-2.51880	 0.13608	 0.05448	-0.11333	
56	-58.03597	-56.98231	-1.68989	 0.39168	-1.84521	-1.53895	 0.49093	-1.71061	-14.51228	-13.79880	-0.55096	 0.79836	 0.16106	-0.03877	 0.03167	 2.25616	-2.13866	 0.08229	 0.04744	-0.11206	
57	-53.25750	-52.29277	-1.54454	 0.46165	-1.68939	-1.40316	 0.55053	-1.56421	-12.33005	-11.63089	-0.49971	 0.77908	 0.06617	-0.05363	 0.03181	 1.98283	-1.80785	 0.02825	 0.03946	-0.10915	
58	-48.74432	-47.86393	-1.39545	 0.52459	-1.52916	-1.26395	 0.60231	-1.41323	-10.29461	-9.60941	-0.45095	 0.75882	-0.02652	-0.06738	 0.03233	 1.74788	-1.51814	-0.02540	 0.03065	-0.10467	
