    24   -98.64580146   -52.61278608   -52.58948447   -52.58822880    -9.60825000    -4.05347550    -3.50055873    -3.49991709    -2.00111049    -1.53803812     5.30228259     5.30476526     5.30476979     5.30487609     5.30503237     5.30510303     5.30564673     5.30705843     5.30898370
    25   -98.64876265   -52.61676190   -52.59130509   -52.58912717    -9.56742679    -4.07780023    -3.47996952    -3.47871878    -2.02779477    -1.52759138     5.30049753     5.30474024     5.30478848     5.30487326     5.30506649     5.30520676     5.30612645     5.30880614     5.31189503
    26   -98.65141233   -52.62104969   -52.59298986   -52.59009113    -9.52506042    -4.10289379    -3.45859371    -3.45670295    -2.05523662    -1.51675836     5.29925989     5.30478451     5.30486863     5.30490491     5.30498909     5.30526280     5.30659950     5.31040457     5.31408288
    27   -98.65324871   -52.62554059   -52.59448612   -52.59116548    -9.48131688    -4.12872032    -3.43638546    -3.43389920    -2.08340023    -1.50554674     5.29867991     5.30456646     5.30484081     5.30497396     5.30508920     5.30528848     5.30714841     5.31168590     5.31532147
    28   -98.65392019   -52.63006780   -52.59578322   -52.59238382    -9.43633857    -4.15524079    -3.41329039    -3.41033743    -2.11224502    -1.49396436     5.29871284     5.30398005     5.30484679     5.30499062     5.30521653     5.30536113     5.30773061     5.31253364     5.31562588
    29   -98.65329875   -52.63442486   -52.59691236   -52.59376237    -9.39022640    -4.18241515    -3.38925371    -3.38604437    -2.14172436    -1.48201853     5.29920622     5.30328664     5.30476004     5.30490388     5.30528132     5.30550040     5.30815543     5.31287693     5.31520480
    30   -98.65149345   -52.63839753   -52.59793699   -52.59529784    -9.34303751    -4.21020440    -3.36422913    -3.36103992    -2.17178563    -1.46971554     5.29995637     5.30272928     5.30452035     5.30485533     5.30526114     5.30560272     5.30819484     5.31266072     5.31430419
    31   -98.64880038   -52.64180450   -52.59893689   -52.59696913    -9.29479706    -4.23857197    -3.33818724    -3.33533393    -2.20237183    -1.45706042     5.30075390     5.30263480     5.30426309     5.30483516     5.30516013     5.30560457     5.30776422     5.31182214     5.31299232
    32   -98.64560505   -52.64453891   -52.59998991   -52.59874204    -9.24551757    -4.26748465    -3.31112199    -3.30892400    -2.23342419    -1.44405711     5.30159646     5.30315142     5.30414832     5.30483858     5.30501871     5.30548425     5.30698280     5.31030003     5.31111483
    33   -98.64226771   -52.64660102   -52.60115615   -52.60057543    -9.19521664    -4.29691283    -3.28305419    -3.28179490    -2.26488487    -1.43070893     5.30285086     5.30398542     5.30431785     5.30486592     5.30491014     5.30525276     5.30602538     5.30807359     5.30851588
    34   -98.63902833   -52.64811348   -52.60246824   -52.60242724    -9.14392465    -4.32683032    -3.25403144    -3.25392014    -2.29669855    -1.41701941     5.30471987     5.30484354     5.30485068     5.30491017     5.30491243     5.30494704     5.30500979     5.30520497     5.30524062
    35   -98.63596223   -52.64931373   -52.60425944   -52.60392951    -9.09167726    -4.35721389    -3.22526544    -3.22412436    -2.32881210    -1.40299300     5.30156440     5.30186343     5.30401299     5.30461976     5.30496922     5.30505666     5.30559102     5.30572814     5.30705665
    36   -98.63300197   -52.65052302   -52.60604169   -52.60551969    -9.03849408    -4.38804279    -3.19579390    -3.19341960    -2.36117223    -1.38863576     5.29791717     5.29832249     5.30311195     5.30432654     5.30502576     5.30532521     5.30617140     5.30683073     5.30949627
    37   -98.63001957   -52.65209715   -52.60775444   -52.60720512    -8.98435005    -4.41929843    -3.16547190    -3.16201057    -2.39372176    -1.37395548     5.29477156     5.29493145     5.30239495     5.30411354     5.30507228     5.30562395     5.30658205     5.30796569     5.31159446
    38   -98.62694226   -52.65436822   -52.60939251   -52.60894952    -8.92915071    -4.45096415    -3.13427466    -3.12998695    -2.42639550    -1.35896155     5.29206858     5.29253224     5.30194804     5.30400826     5.30510149     5.30580857     5.30687054     5.30891554     5.31296220
    39   -98.62386152   -52.65758938   -52.61097152   -52.61071924    -8.87272288    -4.48302510    -3.10219059    -3.09742433    -2.45911734    -1.34366443     5.29008584     5.29145286     5.30182985     5.30401545     5.30510960     5.30576818     5.30706888     5.30949292     5.31337951
    40   -98.62109378   -52.66189389   -52.61257743   -52.61243973    -8.81482917    -4.51546784    -3.06922334    -3.06437535    -2.49179930    -1.32807487     5.28925590     5.29159756     5.30204420     5.30411862     5.30509660     5.30552421     5.30711223     5.30958659     5.31286299
    41   -98.61916358   -52.66727671   -52.61433871   -52.61402185    -8.75520860    -4.54827927    -3.03539144    -3.03086339    -2.52434321    -1.31220321     5.28973097     5.29285172     5.30251640     5.30428601     5.30506599     5.30518898     5.30689752     5.30918665     5.31166493
    42   -98.61870287   -52.67360193   -52.61613252   -52.61564667    -8.69363768    -4.58144500    -3.00072561    -2.99687979    -2.55664477    -1.29605872     5.29152004     5.29497166     5.30307926     5.30447910     5.30491832     5.30502425     5.30637805     5.30838306     5.31017403
    43   -98.62028651   -52.68063317   -52.61793819   -52.61739744    -8.62999953    -4.61494712    -2.96526429    -2.96238505    -2.58859887    -1.27964930     5.29448749     5.29765322     5.30352124     5.30466124     5.30487498     5.30497993     5.30567744     5.30733886     5.30868917
