  300.00 -5.94188 -1.19471e-02 -1.19447e-02 -1.19447e-02 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -5.91583 -1.18602e-02 -1.18579e-02 -1.18579e-02 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -5.88978 -1.17734e-02 -1.17710e-02 -1.17710e-02 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -5.86373 -1.16866e-02 -1.16842e-02 -1.16842e-02 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -5.83768 -1.15997e-02 -1.15973e-02 -1.15973e-02 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -5.81162 -1.15129e-02 -1.15105e-02 -1.15105e-02 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -5.78557 -1.14260e-02 -1.14236e-02 -1.14236e-02 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -5.75952 -1.13392e-02 -1.13368e-02 -1.13368e-02 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -5.73347 -1.12524e-02 -1.12500e-02 -1.12500e-02 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -5.70741 -1.11655e-02 -1.11631e-02 -1.11631e-02 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -5.68136 -1.10787e-02 -1.10763e-02 -1.10763e-02 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -5.65531 -1.09918e-02 -1.09894e-02 -1.09894e-02 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -5.62926 -1.09050e-02 -1.09026e-02 -1.09026e-02 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -5.60321 -1.08182e-02 -1.08158e-02 -1.08158e-02 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -5.57715 -1.07313e-02 -1.07289e-02 -1.07289e-02 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -5.55110 -1.06445e-02 -1.06421e-02 -1.06421e-02 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -5.52505 -1.05576e-02 -1.05552e-02 -1.05552e-02 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -5.49900 -1.04708e-02 -1.04684e-02 -1.04684e-02 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -5.47295 -1.03840e-02 -1.03816e-02 -1.03816e-02 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -5.44689 -1.02971e-02 -1.02947e-02 -1.02947e-02 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -5.42084 -1.02103e-02 -1.02079e-02 -1.02079e-02 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -5.39479 -1.01234e-02 -1.01210e-02 -1.01210e-02 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -5.36874 -1.00366e-02 -1.00342e-02 -1.00342e-02 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -5.34269 -9.94976e-03 -9.94736e-03 -9.94736e-03 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -5.31663 -9.86292e-03 -9.86052e-03 -9.86052e-03 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -5.29058 -9.77608e-03 -9.77368e-03 -9.77368e-03 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -5.26453 -9.68924e-03 -9.68684e-03 -9.68684e-03 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -5.23848 -9.60240e-03 -9.60000e-03 -9.60000e-03 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -5.21242 -9.51556e-03 -9.51316e-03 -9.51316e-03 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -5.18637 -9.42872e-03 -9.42632e-03 -9.42632e-03 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -5.16032 -9.34188e-03 -9.33948e-03 -9.33948e-03 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -5.13427 -9.25504e-03 -9.25264e-03 -9.25264e-03 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -5.10822 -9.16820e-03 -9.16580e-03 -9.16580e-03 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -5.08216 -9.08136e-03 -9.07896e-03 -9.07896e-03 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -5.05611 -8.99452e-03 -8.99212e-03 -8.99212e-03 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -5.03006 -8.90768e-03 -8.90528e-03 -8.90528e-03 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -5.00401 -8.82084e-03 -8.81844e-03 -8.81844e-03 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -4.97796 -8.73400e-03 -8.73160e-03 -8.73160e-03 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -4.95190 -8.64715e-03 -8.64476e-03 -8.64476e-03 -1.31365e-04 -1.31365e-04  1.04683e-04
  300.00 -4.92585 -8.56031e-03 -8.55792e-03 -8.55792e-03 -1.31365e-04 -1.31365e-04  1.04683e-04
