# kx	ky
 0.379411764706	 0.630392156863
 0.381372549020	 0.630392156863
 0.383333333333	 0.630392156863
 0.283333333333	 0.632352941176
 0.285294117647	 0.632352941176
 0.287254901961	 0.632352941176
 0.289215686275	 0.632352941176
 0.291176470588	 0.632352941176
 0.293137254902	 0.632352941176
 0.295098039216	 0.632352941176
 0.297058823529	 0.632352941176
 0.299019607843	 0.632352941176
 0.300980392157	 0.632352941176
 0.302941176471	 0.632352941176
 0.304901960784	 0.632352941176
 0.306862745098	 0.632352941176
 0.308823529412	 0.632352941176
 0.310784313725	 0.632352941176
 0.312745098039	 0.632352941176
 0.314705882353	 0.632352941176
 0.316666666667	 0.632352941176
 0.318627450980	 0.632352941176
 0.320588235294	 0.632352941176
 0.322549019608	 0.632352941176
 0.324509803922	 0.632352941176
 0.326470588235	 0.632352941176
 0.328431372549	 0.632352941176
 0.330392156863	 0.632352941176
 0.332352941176	 0.632352941176
 0.334313725490	 0.632352941176
 0.336274509804	 0.632352941176
 0.338235294118	 0.632352941176
 0.340196078431	 0.632352941176
 0.342156862745	 0.632352941176
 0.344117647059	 0.632352941176
 0.346078431373	 0.632352941176
 0.348039215686	 0.632352941176
 0.350000000000	 0.632352941176
 0.351960784314	 0.632352941176
 0.353921568627	 0.632352941176
 0.355882352941	 0.632352941176
 0.357843137255	 0.632352941176
