Theta(deg),Phi(deg),Freq(kT),mstar(me),Curv(kTA2),Type(+e-h),NumOrbCopy
  0.000000, 72.500000,  8.675839E-01,  7.372920E+00, -1.935016E+01, 1.000,   16
  0.000000, 72.500000,  8.704837E-01,  7.288528E+00, -3.818008E+01, 1.000,  152
  0.000000, 72.500000,  8.821075E-01,  5.143863E+00, -1.261659E+01, 1.000,   68
  0.000000, 72.500000,  8.821396E-01,  5.143301E+00, -1.306561E+01, 1.000,   52
  0.000000, 72.500000,  4.289934E+00,  3.540408E+00, -8.661039E+01, 1.000,   36
  0.000000, 75.000000,  6.692385E-01,  5.200994E+00,  2.849052E+01, 1.000,  172
  0.000000, 75.000000,  1.015906E+00,  7.946817E+00, -1.148505E+02, 1.000,  168
  0.000000, 77.500000,  7.386146E-01,  5.653303E+00,  2.462821E+02, 1.000,  164
  0.000000, 77.500000,  1.166989E+00,  1.296992E+01, -2.872738E+01, 1.000,   16
  0.000000, 77.500000,  1.167660E+00,  1.316049E+01, -3.453128E+01, 1.000,  148
  0.000000, 77.500000,  6.301144E+00,  1.713411E+01, -3.000041E+02, 1.000,   93
  0.000000, 80.000000,  1.094361E+00,  1.154550E+01,  5.662444E+02, 1.000,   92
  0.000000, 80.000000,  1.101264E+00,  1.126668E+01,  5.413376E+02, 1.000,   92
  0.000000, 80.000000,  1.155639E+00,  2.967472E+01, -4.452360E+02, 1.000,   76
  0.000000, 80.000000,  1.407374E+00,  1.631438E+01, -2.305505E+02, 1.000,   28
  0.000000, 80.000000,  1.419443E+00,  1.577820E+01, -3.122388E+02, 1.000,  128
  0.000000, 80.000000,  6.413174E+00,  1.711636E+01, -4.739410E+02, 1.000,   30
  0.000000, 80.000000,  7.247417E+00,  1.573041E+01, -6.234982E+03, 1.000,    3
  0.000000, 80.000000,  7.253216E+00,  1.482806E+01, -6.237229E+03, 1.000,    9
  0.000000, 80.000000,  8.092896E+00,  1.212160E+01, -1.201336E+04, 1.000,   93
  0.000000, 82.500000,  1.592242E+00,  1.102480E+01,  3.043371E+02, 1.000,   72
  0.000000, 82.500000,  1.600177E+00,  1.041648E+01,  8.670453E+01, 1.000,  196
  0.000000, 82.500000,  1.775076E+00,  1.818350E+01, -2.354563E+02, 1.000,   36
  0.000000, 82.500000,  1.778526E+00,  1.605686E+01, -2.529478E+02, 1.000,   92
  0.000000, 82.500000,  8.140479E+00,  1.148391E+01, -7.679652E+03, 1.000,  138
  0.000000, 85.000000,  7.993870E-01,  2.087815E+00,  9.806676E+01,-1.000,  128
  0.000000, 85.000000,  7.994263E-01,  2.087103E+00,  9.820844E+01,-1.000,  124
  0.000000, 85.000000,  2.453535E+00,  1.532134E+01, -2.384756E+02, 1.000,  116
  0.000000, 85.000000,  8.173882E+00,  1.133894E+01, -2.166847E+03, 1.000,  135
  0.000000, 87.500000,  7.932036E-01,  2.031336E+00,  8.660266E+01,-1.000,  184
  0.000000, 87.500000,  7.932091E-01,  2.031532E+00,  8.657129E+01,-1.000,  184
  0.000000, 87.500000,  5.037866E+00,  3.280958E+01, -3.836601E+03, 1.000,   40
  0.000000, 87.500000,  8.193714E+00,  1.130003E+01, -2.980484E+02, 1.000,  138
  0.000000, 90.000000,  7.910973E-01,  2.013534E+00,  8.365151E+01,-1.000,  168
  0.000000, 90.000000,  7.910974E-01,  2.013536E+00,  8.365088E+01,-1.000,  168
  0.000000, 90.000000,  8.200635E+00,  1.129018E+01, -2.935491E+02, 1.000,  126
