49	-11.21010	-1.24114	-0.98506	-0.98280	 3.58870	 4.27108	 4.82347	 4.85135	 7.79153	 8.49079	 9.75454	 9.76999	 9.78911	 9.81641	 10.07135	 10.08491	 10.09313	 10.09737	 10.09753	 10.09778	 10.09785	 10.09804	 10.09806	 10.09813	 10.09818	 10.09827	 10.09831	 10.09840	 10.09861	 10.09931	 10.10056	 10.12418	
50	-11.20866	-1.25691	-0.99195	-0.99000	 3.60436	 4.26125	 4.83497	 4.86292	 7.77741	 8.48620	 9.75457	 9.77040	 9.78933	 9.81703	 10.07182	 10.08507	 10.09306	 10.09738	 10.09754	 10.09778	 10.09786	 10.09804	 10.09806	 10.09813	 10.09818	 10.09826	 10.09831	 10.09840	 10.09860	 10.09928	 10.10042	 10.12358	
51	-11.20742	-1.27288	-0.99896	-0.99731	 3.62015	 4.25131	 4.84670	 4.87465	 7.76270	 8.48211	 9.75466	 9.77084	 9.78953	 9.81763	 10.07234	 10.08526	 10.09299	 10.09739	 10.09755	 10.09778	 10.09787	 10.09804	 10.09806	 10.09813	 10.09818	 10.09826	 10.09830	 10.09839	 10.09859	 10.09926	 10.10028	 10.12293	
52	-11.20634	-1.28966	-1.00635	-1.00502	 3.63665	 4.24090	 4.85912	 4.88701	 7.74681	 8.47838	 9.75480	 9.77133	 9.78973	 9.81825	 10.07293	 10.08549	 10.09292	 10.09740	 10.09756	 10.09779	 10.09788	 10.09804	 10.09806	 10.09813	 10.09817	 10.09825	 10.09830	 10.09839	 10.09857	 10.09923	 10.10015	 10.12219	
53	-11.20549	-1.30600	-1.01358	-1.01253	 3.65263	 4.23079	 4.87131	 4.89908	 7.73094	 8.47529	 9.75499	 9.77183	 9.78991	 9.81883	 10.07354	 10.08574	 10.09287	 10.09741	 10.09757	 10.09780	 10.09788	 10.09804	 10.09806	 10.09812	 10.09817	 10.09825	 10.09829	 10.09838	 10.09856	 10.09919	 10.10003	 10.12142	
54	-11.20482	-1.32252	-1.02093	-1.02014	 3.66868	 4.22061	 4.88373	 4.91130	 7.71455	 8.47266	 9.75523	 9.77236	 9.79007	 9.81940	 10.07420	 10.08601	 10.09282	 10.09743	 10.09758	 10.09780	 10.09789	 10.09804	 10.09807	 10.09812	 10.09817	 10.09824	 10.09829	 10.09838	 10.09855	 10.09916	 10.09991	 10.12060	
55	-11.20430	-1.33987	-1.02870	-1.02810	 3.68540	 4.20999	 4.89687	 4.92416	 7.69700	 8.47041	 9.75553	 9.77294	 9.79023	 9.81997	 10.07492	 10.08631	 10.09278	 10.09744	 10.09760	 10.09781	 10.09790	 10.09804	 10.09807	 10.09812	 10.09817	 10.09823	 10.09829	 10.09837	 10.09853	 10.09912	 10.09979	 10.11970	
56	-11.20395	-1.35675	-1.03635	-1.03580	 3.70152	 4.19971	 4.90975	 4.93670	 7.67964	 8.46869	 9.75588	 9.77352	 9.79038	 9.82051	 10.07566	 10.08663	 10.09275	 10.09746	 10.09761	 10.09782	 10.09791	 10.09804	 10.09807	 10.09812	 10.09817	 10.09823	 10.09828	 10.09837	 10.09851	 10.09908	 10.09969	 10.11880	
57	-11.20374	-1.37379	-1.04417	-1.04352	 3.71764	 4.18942	 4.92287	 4.94939	 7.66185	 8.46740	 9.75628	 9.77413	 9.79051	 9.82103	 10.07643	 10.08697	 10.09274	 10.09747	 10.09763	 10.09783	 10.09792	 10.09804	 10.09807	 10.09811	 10.09816	 10.09822	 10.09828	 10.09836	 10.09850	 10.09903	 10.09959	 10.11785	
58	-11.20366	-1.39166	-1.05242	-1.05158	 3.73434	 4.17874	 4.93673	 4.96273	 7.64296	 8.46647	 9.75675	 9.77478	 9.79063	 9.82156	 10.07726	 10.08734	 10.09275	 10.09749	 10.09765	 10.09784	 10.09793	 10.09804	 10.09807	 10.09811	 10.09816	 10.09822	 10.09827	 10.09835	 10.09848	 10.09899	 10.09949	 10.11682	
