  300.00 -2.65932  1.25334e+09  1.56619e+09  1.56619e+09 -9.03010e+08 -9.03010e+08  1.06582e+09
  300.00 -2.63327  2.99328e+09  3.74141e+09  3.74141e+09 -2.15061e+09 -2.15061e+09  2.54055e+09
  300.00 -2.60721  7.07767e+09  8.84923e+09  8.84923e+09 -5.06863e+09 -5.06863e+09  5.99362e+09
  300.00 -2.58116  1.65435e+10  2.06911e+10  2.06911e+10 -1.18020e+10 -1.18020e+10  1.39720e+10
  300.00 -2.55511  3.81519e+10  4.77346e+10  4.77346e+10 -2.70916e+10 -2.70916e+10  3.21169e+10
  300.00 -2.52906  8.65935e+10  1.08389e+11  1.08389e+11 -6.11431e+10 -6.11431e+10  7.26047e+10
  300.00 -2.50301  1.92811e+11  2.41457e+11  2.41457e+11 -1.35183e+11 -1.35183e+11  1.60850e+11
  300.00 -2.47695  4.19331e+11  5.25423e+11  5.25423e+11 -2.91342e+11 -2.91342e+11  3.47545e+11
  300.00 -2.45090  8.85302e+11  1.11001e+12  1.11001e+12 -6.07677e+11 -6.07677e+11  7.27326e+11
  300.00 -2.42485  1.79799e+12  2.25609e+12  2.25609e+12 -1.21335e+12 -1.21335e+12  1.45889e+12
  300.00 -2.39880  3.46418e+12  4.35036e+12  4.35036e+12 -2.27907e+12 -2.27907e+12  2.75825e+12
  300.00 -2.37275  6.20265e+12  7.79192e+12  7.79192e+12 -3.91652e+12 -3.91652e+12  4.78556e+12
  300.00 -2.34669  1.00836e+13  1.26362e+13  1.26362e+13 -5.93442e+12 -5.93442e+12  7.34492e+12
  300.00 -2.32064  1.48580e+13  1.84372e+13  1.84372e+13 -7.75959e+12 -7.75959e+12  9.73723e+12
  300.00 -2.29459  2.06234e+13  2.52013e+13  2.52013e+13 -8.85688e+12 -8.85688e+12  1.14029e+13
  300.00 -2.26854  2.81766e+13  3.37622e+13  3.37622e+13 -8.98727e+12 -8.98727e+12  1.23559e+13
  300.00 -2.24248  3.92298e+13  4.57519e+13  4.57519e+13 -9.29596e+12 -9.29596e+12  1.35142e+13
  300.00 -2.21643  5.42499e+13  6.11636e+13  6.11636e+13 -9.67517e+12 -9.67517e+12  1.40073e+13
  300.00 -2.19038  7.24146e+13  7.91388e+13  7.91388e+13 -1.09982e+13 -1.09982e+13  1.45998e+13
  300.00 -2.16433  9.27872e+13  9.96301e+13  9.96301e+13 -1.35563e+13 -1.35563e+13  1.76741e+13
  300.00 -2.13828  1.17244e+14  1.26902e+14  1.26902e+14 -1.34664e+13 -1.34664e+13  2.23669e+13
  300.00 -2.11222  1.44138e+14  1.58621e+14  1.58621e+14 -1.43008e+13 -1.43008e+13  2.58759e+13
  300.00 -2.08617  1.66994e+14  1.79053e+14  1.79053e+14 -2.00189e+13 -2.00189e+13  2.52883e+13
  300.00 -2.06012  1.89268e+14  1.92338e+14  1.92338e+14 -1.86438e+13 -1.86438e+13  1.93269e+13
